% # iter+eval+sigma+0+fitness+xbest, seed=241947, Sat Nov 26 20:14:25 2016
1 10 0.953189945683 0 -0.919778129932 1.63045959377 1.57144104048 0.999004848979 -2.50451269702 -3.0 -0.727594059881
2 19 0.893937714024 0 -0.749549500466 4.0 -1.70713269103 2.57822944649 -3.5 -3.0 -1.62055553032
3 28 0.788746173183 0 -0.942381497909 4.0 3.5 1.38250326477 3.25102305401 -2.29886966642 -2.07180774884
4 37 0.906595087955 0 -0.766448709483 -0.402018097217 3.03059088874 -3.0 -2.18964924972 3.95081404778 -3.5
5 46 0.819022357881 0 -0.883164273118 -0.439561116317 3.46551137973 -1.19751398869 -0.29010820473 2.60187653795 -2.27069473671
6 55 0.776109871434 0 -0.857063988628 0.66810578694 0.833035747999 1.22739958516 0.294354595862 0.911941992011 -0.358649072432
7 64 0.686741013252 0 -0.895706996805 0.302353737802 2.28718565676 2.16401946181 -0.367183269958 -1.94605565025 0.623956689208
8 73 0.64207971429 0 -0.863106734943 2.46979972735 2.33229634224 -0.706443421446 -0.286401644397 -1.78818592358 -0.534497655487
9 82 0.615449315983 0 -0.919165206886 0.482703717368 0.826971487431 0.0487876930037 0.576827591309 1.5567315364 -0.878214921026
10 91 0.609805660558 0 -0.900117928149 1.06243504875 1.35114426528 -0.804196402892 -1.77476975152 2.23177390912 -0.504862453632
11 100 0.624385895598 0 -0.944079424044 1.80666838689 2.01778762269 -0.815084500283 -1.53941872443 2.49540727028 0.248255502481
12 109 0.705951706336 0 -0.930195297515 3.80756717961 3.00632226439 -3.0 -1.1918610283 2.57443420053 -1.02193972121
13 118 0.714162385283 0 -0.90518337118 3.79741201297 0.524926191171 -1.99640490674 0.252119261692 2.90042554442 2.18620483468
14 127 0.71254371801 0 -0.798374598887 2.15271098765 3.5 -1.95693441549 -1.60611030599 0.718035443924 2.08008878893
15 136 0.676375067811 0 -0.898768981709 1.81303778636 2.33300928393 -1.13546027908 2.03691473172 2.76941968735 1.57762012919
16 145 0.660619380865 0 -0.815233084882 2.44479793207 3.00921232586 -3.0 -0.515275815022 -0.87196915179 -0.356332422161
17 154 0.553002242243 0 -0.862687985184 1.20790982282 3.04524878749 -0.858593496784 -0.0879667279142 2.39265012672 -1.05880300721
18 163 0.506814447094 0 -0.762989496576 2.50624857947 1.32536123947 -0.925039800743 0.975392482098 1.12317433885 0.594913670006
19 172 0.467700432102 0 -0.956790663445 1.38170109228 2.31884141708 -0.0266121300928 0.47567700695 1.14950025119 0.237541788352
20 181 0.422606355863 0 -1.00977158056 0.444103953002 1.34330620676 0.0709581680632 0.935128250187 2.57183154852 1.07995914892
21 190 0.440871474305 0 -1.02016588125 0.383698656106 1.36718745699 -0.979707195568 1.30681979109 2.74901480025 1.20154503161
22 199 0.417818408509 0 -0.90614088497 0.0624025974006 1.47626232266 0.162823182753 1.34435033642 1.76067286704 0.344599160606
23 208 0.389714067934 0 -0.872852569013 0.82433153161 1.74454537524 0.838832346883 1.63956337365 0.76752728096 0.651656932098
