% # iter+eval+sigma+0+fitness+xbest, seed=291641, Sat Nov 26 16:28:30 2016
1 7 0.960784217179 0 -0.796261838385 -1.57763511834 -0.612676520141
2 13 0.816302562275 0 -0.925862584769 -3.0 -3.5
3 19 0.602903488658 0 -0.799749311461 -1.27445553484 1.39447939183
4 25 0.463830601864 0 -0.855475530122 -1.29952680044 1.06343628521
5 31 0.46508317018 0 -0.895099449085 -0.912113575362 0.805249830664
6 37 0.608998861803 0 -0.827117684341 -0.534955104062 0.221922257227
7 43 0.490548205411 0 -0.941550983401 -1.14149760469 2.03832604246
8 49 0.357684482038 0 -0.928178389669 -0.600410803679 0.165680057897
9 55 0.284097088722 0 -0.955658803377 -1.25280321824 0.969947892091
10 61 0.284797236093 0 -0.869857566481 -1.1099633725 0.697380652669
11 67 0.284966925633 0 -0.773644651973 -1.0955448136 0.68778854546
12 73 0.411905106584 0 -0.888762662268 -0.542027923481 -0.652993131325
13 79 0.557574957872 0 -0.92438496549 -0.076558204502 -1.1080425394
14 85 0.560503569295 0 -0.963562455595 -0.512168379447 0.0421106685521
15 91 0.569629662489 0 -0.874089291284 -0.338860430169 -0.0131125207267
16 97 0.585681188039 0 -0.976760540086 -0.0778980064889 -1.21493230414
17 103 0.691559193167 0 -0.914270024564 1.01202748244 -2.63077157946
18 109 0.617171920012 0 -0.838424628773 1.71234774351 -3.5
19 115 0.543436793966 0 -1.01297268284 -0.142366236251 -0.00470207763875
20 121 0.604189875743 0 -0.917574435803 -0.112764188533 0.0810392792893
21 127 0.485018396515 0 -0.978738598405 0.227311295808 -0.46565161621
22 133 0.543577799817 0 -0.777743089793 0.717571530416 -1.94930879498
23 139 0.410288212012 0 -0.864255885095 0.19270442643 -0.605678882323
24 145 0.330071913976 0 -0.901836726461 0.387273437941 -0.963877187759
25 151 0.287100486462 0 -1.13742188908 0.0617010569495 -0.34590948254
26 157 0.289304278026 0 -1.16964708528 0.24039607342 -0.722108420747
27 163 0.384180435383 0 -1.10060655658 -0.166799101766 0.0645525442443
28 169 0.425596539503 0 -0.992165813973 -0.251452189914 0.34070545013
29 175 0.559303892412 0 -0.91929911009 -0.999789082112 2.05335990597
30 181 0.557635970142 0 -1.41253660799 -0.0401773117735 -0.805890900378
31 187 0.621593671965 0 -0.920525500242 0.482335828794 -1.96594752635
32 193 0.855280662687 0 -1.05583999476 -0.125797540557 -1.04446405014
33 199 0.914645389446 0 -0.904050808346 -1.46847966999 3.5
34 205 0.692960216054 0 -0.882481078145 -1.28435550881 2.64444262601
