% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=291641, Sat Nov 26 16:28:30 2016
0 1 1 0 0 0.99999975801 0.999999777447
1 7 0.960784217179 0 0 0.840300115028 0.982164061366
2 13 0.816302562275 0 0 0.651254314094 0.822362448196
3 19 0.602903488658 0 0 0.422141878626 0.533425768421
4 25 0.463830601864 0 0 0.284313689792 0.37819605228
5 31 0.46508317018 0 0 0.25394622715 0.404742097587
6 37 0.608998861803 0 0 0.358332862929 0.626043466835
7 43 0.490548205411 0 0 0.275356607349 0.499739471776
8 49 0.357684482038 0 0 0.198640349551 0.365105374993
9 55 0.284097088722 0 0 0.139257653929 0.257654831036
10 61 0.284797236093 0 0 0.123113835328 0.261163237278
11 67 0.284966925633 0 0 0.120624603204 0.276982823363
12 73 0.411905106584 0 0 0.229610429612 0.537226943529
13 79 0.557574957872 0 0 0.370767950244 0.774650746736
14 85 0.560503569295 0 0 0.339876746484 0.762465944342
15 91 0.569629662489 0 0 0.310754848613 0.684409468435
16 97 0.585681188039 0 0 0.335574844507 0.74070826665
17 103 0.691559193167 0 0 0.453448716481 0.93248980825
18 109 0.617171920012 0 0 0.356284294256 0.75298800178
19 115 0.543436793966 0 0 0.304715559702 0.656119435215
20 121 0.604189875743 0 0 0.307607818004 0.724567775087
21 127 0.485018396515 0 0 0.220186083306 0.514520769922
22 133 0.543577799817 0 0 0.287320354723 0.656424442336
23 139 0.410288212012 0 0 0.199761175535 0.450980930556
24 145 0.330071913976 0 0 0.140594670961 0.321600574433
25 151 0.287100486462 0 0 0.112538484739 0.248828317515
26 157 0.289304278026 0 0 0.0994661527535 0.225552725343
27 163 0.384180435383 0 0 0.173367845509 0.360368904446
28 169 0.425596539503 0 0 0.198907131631 0.419957949654
29 175 0.559303892412 0 0 0.318352422543 0.696385667121
30 181 0.557635970142 0 0 0.292984522733 0.679812452614
31 187 0.621593671965 0 0 0.367314164651 0.890048611289
32 193 0.855280662687 0 0 0.504081557585 1.15911701501
33 199 0.914645389446 0 0 0.559483653376 1.38096222332
34 205 0.692960216054 0 0 0.381310725303 0.94050708881
