% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=262772, Sat Nov 26 18:18:49 2016
1 9 0.974240350427 1.0 -0.804923791472 -8.0492379147189752e-01 -0.51770373333 -0.683602290789 1.0 1.0 1.0 1.0
2 17 0.886042804814 1.17635001228 -1.22481862497 -1.2248186249715709e+00 -0.868492149637 -0.526769429779 1.0 1.0 1.0 1.0
3 25 0.781276908927 1.20514435858 -1.22481862497 -7.0041911991302253e-01 -0.585909325897 -0.85152422705 0.438478060188 0.438478060188 0.438478060188 0.438478060188
4 33 0.763481608764 1.28992039414 -1.22481862497 -7.5182567062399952e-01 -0.650843693665 -0.539588819003 0.438478060188 0.438478060188 0.438478060188 0.438478060188
5 41 0.878730507818 1.47737013015 -1.22481862497 -7.5653345816440731e-01 -0.39963464397 -0.477558916168 0.438478060188 0.438478060188 0.438478060188 0.438478060188
6 49 0.923263095585 1.49200082029 -1.22481862497 -8.9964823559745921e-01 -0.594561307049 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
7 57 0.917015481521 1.6778699171 -1.22481862497 -7.7963454052869374e-01 -0.607079666133 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
8 65 0.915843029449 1.65540484556 -1.22481862497 -8.5781155433647960e-01 -0.719983308013 -0.66021816342 0.438478060188 0.438478060188 0.438478060188 0.438478060188
9 73 0.882761341652 1.79821051015 -1.22481862497 -1.1583855594358770e+00 -0.596741300393 -0.71021670915 0.438478060188 0.438478060188 0.438478060188 0.438478060188
10 81 0.835991111613 1.77936680224 -1.22481862497 -8.9356223986772398e-01 -0.709222820267 -0.550268257884 0.438478060188 0.438478060188 0.438478060188 0.438478060188
11 89 0.872317564389 1.72145674032 -1.22481862497 -9.1961035837572225e-01 -0.70924416502 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
12 97 0.75120116386 1.87364184808 -1.22481862497 -8.4683072562582162e-01 -0.577247478478 -0.729139888954 0.438478060188 0.438478060188 0.438478060188 0.438478060188
13 105 0.682503963076 1.96955148215 -1.22481862497 -7.3375665158158010e-01 -0.574912669483 -0.522331669485 0.438478060188 0.438478060188 0.438478060188 0.438478060188
14 113 0.752536492589 2.07690275679 -1.22481862497 -1.0635709299872467e+00 -0.652253370225 -0.515442417289 0.438478060188 0.438478060188 0.438478060188 0.438478060188
15 121 0.696509066853 1.86868109618 -1.22481862497 -7.3912345362501219e-01 -0.60749554773 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
16 129 0.599927534268 1.89470118035 -1.22481862497 -8.7154829764004194e-01 -0.617596408265 -0.468882855157 0.438478060188 0.438478060188 0.438478060188 0.438478060188
17 137 0.567188156383 1.89028142272 -1.22481862497 -7.4163446245709341e-01 -0.551223020181 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
18 145 0.60584214649 1.89024077393 -1.22481862497 -1.0000519850356366e+00 -0.658399207842 -0.473794260079 0.438478060188 0.438478060188 0.438478060188 0.438478060188
19 153 0.649874743105 2.0547909175 -1.22481862497 -9.9865939264070358e-01 -0.787401703763 -0.798533797014 0.438478060188 0.438478060188 0.438478060188 0.438478060188
20 161 0.532358460986 2.40531155374 -1.23989066269 -1.2398906626884578e+00 -0.671978685403 -0.575311728443 0.438478060188 0.438478060188 0.438478060188 0.438478060188
21 169 0.478911410033 2.57778439493 -1.23989066269 -8.5915275819198667e-01 -0.67380456523 -0.601225608624 0.438478060188 0.438478060188 0.438478060188 0.438478060188
22 177 0.465382980978 2.65033383329 -1.23989066269 -9.3540408780503936e-01 -0.683955714073 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
23 185 0.466248082533 2.7109828155 -1.23989066269 -8.1265813284142185e-01 -0.530067592907 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
24 193 0.43635642416 3.10170290776 -1.23989066269 -7.8501623137864973e-01 -0.559033960899 0.0 0.438478060188 0.438478060188 0.438478060188 0.438478060188
25 201 0.375139519827 3.22064759624 -1.23989066269 -8.6212649908323025e-01 -0.647434708221 -0.559079286604 0.438478060188 0.438478060188 0.438478060188 0.438478060188
