%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=262772, Sat Nov 26 18:18:49 2016
0 1 1 1.0 1.0 1.0 1.0 1.0 1.0
1 9 0.974240350427 1.0 1.0 1.0 1.0 1.0 1.0
2 17 0.886042804814 1.09613944442 0.931814028966 0.931814028966 0.934155547004 0.942527977098 1.09613944442
3 25 0.781276908927 1.05822976183 0.87809377714 0.87809377714 0.8964292452 0.928798296922 1.05822976183
4 33 0.763481608764 1.08998943536 0.845005195913 0.845005195913 0.874089417944 0.915942023425 1.08998943536
5 41 0.878730507818 1.17372470776 0.794468957918 0.794468957918 0.837973104631 0.895869972755 1.17372470776
6 49 0.923263095585 1.14173625887 0.765238358682 0.765238358682 0.860474679029 1.01073783317 1.14173625887
7 57 0.917015481521 1.20857308549 0.720302016963 0.720302016963 0.831777473087 0.982234802273 1.20857308549
8 65 0.915843029449 1.1656062978 0.704121593534 0.704121593534 0.845994751292 0.982051556219 1.1656062978
9 73 0.882761341652 1.21542648736 0.675908899707 0.675908899707 0.814014016598 0.958015926327 1.21542648736
10 81 0.835991111613 1.17337254301 0.659432637233 0.659432637233 0.834714392774 0.934924871058 1.17337254301
11 89 0.872317564389 1.10919646455 0.644335950225 0.644335950225 0.799100757035 0.967780308123 1.10919646455
12 97 0.75120116386 1.13311918143 0.604768292614 0.604768292614 0.782509957067 0.984182830617 1.13311918143
13 105 0.682503963076 1.11901705363 0.568158316132 0.568158316132 0.759428158847 0.98014592013 1.11901705363
14 113 0.752536492589 1.1402436873 0.549011591212 0.549011591212 0.741652473241 0.929289456126 1.1402436873
15 121 0.696509066853 1.06696646317 0.570973006231 0.570973006231 0.709740859482 1.01622861049 1.06696646317
16 129 0.599927534268 1.02033986289 0.53852284121 0.53852284121 0.668271796371 0.991291445145 1.02033986289
17 137 0.567188156383 0.984725199488 0.52094105547 0.52094105547 0.655339243574 0.93246055202 0.984725199488
18 145 0.60584214649 0.930692152905 0.492366986122 0.492366986122 0.685638067204 0.915702201056 0.930692152905
19 153 0.649874743105 0.965914337827 0.470079135351 0.470079135351 0.67946113481 0.896860895076 0.965914337827
20 161 0.532358460986 1.09154714927 0.453806970485 0.453806970485 0.643488961438 0.855129798336 1.09154714927
21 169 0.478911410033 1.09380615756 0.424320264997 0.424320264997 0.623471322943 0.818909674913 1.09380615756
22 177 0.465382980978 1.06875842347 0.403254265575 0.403254265575 0.61662972644 0.785861368731 1.06875842347
23 185 0.466248082533 1.06153964279 0.391570037521 0.391570037521 0.581255993152 0.81759790649 1.06153964279
24 193 0.43635642416 1.1718048896 0.377794045546 0.377794045546 0.54898567752 0.795701329458 1.1718048896
25 201 0.375139519827 1.20071689644 0.372818466025 0.372818466025 0.544970737257 0.762174661608 1.20071689644
