% # iter+eval+sigma+0+fitness+xbest, seed=262772, Sat Nov 26 18:18:49 2016
1 9 0.974240350427 0 -0.804923791472 -0.44693277115 1.82786221022 3.49054900554 3.44806285293
2 17 0.886042804814 0 -1.22481862497 -2.14295953366 0.704439206573 1.81895558501 3.5
3 25 0.781276908927 0 -0.700419119913 -1.68704302819 3.5 1.39233277119 3.5
4 33 0.763481608764 0 -0.751825670624 0.187819722356 2.78071935159 3.46397580395 3.1771084471
5 41 0.878730507818 0 -0.756533458164 -0.186007567851 1.68131421677 4.0 0.233629235227
6 49 0.923263095585 0 -0.899648235597 -1.8567334201 1.0077486605 1.9110919347 -0.850286190423
7 57 0.917015481521 0 -0.779634540529 -0.959750777383 -2.24060845761 1.40818884535 0.928685056397
8 65 0.915843029449 0 -0.857811554336 -2.24088898012 -2.89323815569 0.966481175073 -0.99880228318
9 73 0.882761341652 0 -1.15838555944 -3.0 -0.545254212067 3.16972707171 -0.206913011493
10 81 0.835991111613 0 -0.893562239868 -1.76360479696 0.460975414451 2.50980575579 -2.31820579207
11 89 0.872317564389 0 -0.919610358376 -2.57981621852 2.60456695873 3.19959539115 -0.538358282918
12 97 0.75120116386 0 -0.846830725626 0.246516502192 0.25023803796 2.70020868824 1.96314280425
13 105 0.682503963076 0 -0.733756651582 -1.50678905472 -1.50169506457 2.67977214913 -1.60319968592
14 113 0.752536492589 0 -1.06357092999 -0.723632119326 1.46468781817 4.0 -2.13900992001
15 121 0.696509066853 0 -0.739123453625 0.0296415271011 2.40064376808 4.0 -0.134268434864
16 129 0.599927534268 0 -0.87154829764 -2.1318698153 0.842411228062 2.93805716957 -1.28649985125
17 137 0.567188156383 0 -0.741634462457 -0.447527195231 -0.110048721346 3.56680416518 -0.473504705339
18 145 0.60584214649 0 -1.00005198504 -0.51166585499 -0.985347747363 3.62573931421 -0.223364450013
19 153 0.649874743105 0 -0.998659392641 -0.769431514919 -1.70722833258 2.88738362754 1.23290775044
20 161 0.532358460986 0 -1.23989066269 -1.07159104858 -0.0780807621995 4.0 -1.82473114797
21 169 0.478911410033 0 -0.859152758192 -1.40575067799 -1.31233943631 2.76299086811 0.128526362884
22 177 0.465382980978 0 -0.935404087805 -0.234862741308 -0.607265718532 2.7936587436 1.09458853727
23 185 0.466248082533 0 -0.812658132841 -0.17243478065 -2.2114854654 2.20762090289 2.06859692386
24 193 0.43635642416 0 -0.785016231379 -0.770020204286 -1.63280995862 2.14779555475 0.260847774839
25 201 0.375139519827 0 -0.862126499083 -0.439124136348 -1.29195828696 2.91505960674 0.288122568833
