% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=416095, Sun Nov 27 10:40:47 2016
0 1 1 0 0 0.999999939742 1.00000021512 0.999999828935 1.00000023061 0.999999936221 0.999999982678 0.999999931549 0.999999932523 0.999999841218 1.00000009372 0.999999805682 1.00000008034
1 12 0.93441577233 0 0 0.934931678901 0.941372945287 0.92857069618 0.942755876876 0.926912665984 0.925863546932 0.936504507528 0.931919609378 0.927793069743 0.93040316181 0.923039192528 0.925009366984
2 23 0.86640138079 0 0 0.866025860653 0.868645262667 0.848693065821 0.866482885319 0.8695371836 0.851823586754 0.859071011949 0.862763460926 0.852906860198 0.858493242587 0.846014725259 0.84512086794
3 34 0.794786858324 0 0 0.786150943365 0.788307954363 0.776446285953 0.790603422508 0.791803561503 0.797043561759 0.784543892639 0.782904918928 0.779253598078 0.779870644631 0.765861325042 0.766696464413
4 45 0.761174729137 0 0 0.753201636524 0.757282789406 0.743150471265 0.750699680472 0.750822345142 0.763604220785 0.741485272667 0.740862801462 0.742999457897 0.746091569858 0.72415347455 0.744708366383
5 56 0.771348658486 0 0 0.760540835537 0.785701447273 0.74633415233 0.75367912301 0.756390717487 0.766232859585 0.741744831404 0.744620790347 0.745862786702 0.760666627022 0.74016203726 0.775509605997
6 67 0.846844971972 0 0 0.828399104459 0.872030701945 0.823388798068 0.818467386967 0.819583902984 0.834500740026 0.806440809852 0.822979966718 0.812180392474 0.832195425914 0.869288760172 0.866114191883
7 78 0.865680388069 0 0 0.852465837477 0.911804935901 0.836594530977 0.832094291921 0.83083372385 0.847426346455 0.813968950064 0.835901622666 0.821049104602 0.843601048284 0.896251597172 0.884351223696
8 89 0.859823164213 0 0 0.839462472921 0.9260252908 0.822014544256 0.81983665652 0.81583438341 0.834672095185 0.811369547789 0.817643251588 0.803674544004 0.846790522875 0.903552634954 0.875155253603
9 100 0.812018126123 0 0 0.795477843916 0.88204113394 0.773826305171 0.771028471618 0.783496226234 0.777754089667 0.76168271341 0.768502296572 0.758965716955 0.809760966991 0.845188065558 0.816322687514
10 111 0.733850072686 0 0 0.737301286357 0.793632310724 0.692669346529 0.689999359143 0.703710984089 0.697901880801 0.679613549329 0.685499862124 0.680185825087 0.741604412788 0.758734103784 0.733313394291
11 122 0.694886537722 0 0 0.699513380843 0.753284745406 0.648869124203 0.649741965339 0.661134961276 0.658435596207 0.642525754588 0.645149038762 0.638780176966 0.70991227741 0.711031109822 0.690009480692
12 133 0.656850701378 0 0 0.654115159864 0.707732840101 0.615673357706 0.606536104831 0.619048257049 0.615882284111 0.605501714936 0.607745219233 0.59526477786 0.682143209412 0.666106195555 0.654669685629
13 144 0.595934303468 0 0 0.590701846378 0.640227944 0.553155537849 0.54242287387 0.556381496425 0.554192735101 0.543195516112 0.547011353864 0.534097755369 0.614502162809 0.600300307452 0.587608305279
14 155 0.557389623578 0 0 0.560049829523 0.594215982438 0.515466532158 0.501471805529 0.518240921145 0.521485250142 0.505262167432 0.505438934727 0.499048717662 0.571423147482 0.561064863433 0.551390926684
15 166 0.528841638644 0 0 0.538756547891 0.556418946136 0.486941795809 0.471072284216 0.488955599431 0.491412363994 0.478777968233 0.477375287383 0.481107686858 0.537288379083 0.526942112355 0.523213852923
16 177 0.516020742631 0 0 0.526894164186 0.544187972193 0.469001190529 0.457020838428 0.47860800637 0.477084879936 0.467304834407 0.459542374212 0.465110839942 0.520684466027 0.510094601507 0.510957036781
17 188 0.464346900536 0 0 0.469761774724 0.485432851934 0.416829786761 0.406690082973 0.431223734024 0.424575193215 0.41874484327 0.409499458865 0.418391584741 0.463357592632 0.452320879412 0.454730328118
18 199 0.463918130084 0 0 0.482411918297 0.48253502811 0.422720600184 0.400739711065 0.427809381883 0.418972393 0.426729013461 0.403264922565 0.416475620329 0.457523239758 0.449513825125 0.451141083377
19 210 0.484266795194 0 0 0.511741590135 0.501636889245 0.444967311387 0.413608101387 0.446411831937 0.450318673152 0.446452061723 0.418254844816 0.430569756984 0.471269757711 0.469772392171 0.465439969665
